"","V1","V2","V3","V4","V5"
"2186",13084.88,0.69,0.69,95.09,1665.85
"2187",12877.72,0.7,0.69,85.89,1657.78
"2188",13087.61,0.69,0.69,93.21,1663.96
"2189",12983,0.7,0.69,90.56,1661.9
"2190",13200.23,0.69,0.69,98.21,1668.3
"2191",12983.01,0.7,0.69,88.56,1659.9
"2192",13200.69,0.69,0.69,96.23,1666.31
"2193",12802.76,0.7,0.69,84.56,1656.83
"2194",12981.86,0.7,0.69,90.51,1661.85
"2195",12823.78,0.7,0.69,83.49,1655.66
"2196",12997.42,0.7,0.69,89.21,1660.46
"2197",12819.59,0.7,0.69,83.31,1655.49
"2198",13000.67,0.7,0.69,89.35,1660.59
"2199",12832.04,0.7,0.69,81.86,1653.98
"2200",13008.41,0.7,0.69,87.69,1658.89
"2201",13051.52,0.69,0.69,93.61,1664.56
"2202",13255.55,0.69,0.68,100.67,1670.41
"2203",13073.02,0.69,0.69,92.56,1663.4
"2204",13271.18,0.69,0.68,99.36,1669.01
"2205",13089.63,0.69,0.69,93.3,1664.04
"2206",13298.2,0.69,0.68,100.56,1670.04
"2207",13098.21,0.69,0.69,91.68,1662.37
"2208",13302.58,0.69,0.68,98.76,1668.2
"2209",14803.71,0.65,0.65,173.42,1730.3
"2210",14988.97,0.65,0.64,179.65,1734.6
"2211",14859.47,0.65,0.65,173.9,1730.21
"2212",15036.15,0.65,0.64,179.74,1734.19
"2213",14836.84,0.65,0.65,172.89,1729.44
"2214",15023.63,0.65,0.64,179.19,1733.77
"2215",14877.08,0.65,0.65,172.68,1728.81
"2216",15056.07,0.65,0.64,178.63,1732.86
"2217",15113.68,0.65,0.64,185.19,1738.79
"2218",15326.85,0.64,0.64,192.65,1743.88
"2219",15172.82,0.64,0.64,185.81,1738.77
"2220",15376.65,0.64,0.63,192.86,1743.52
"2221",15172.42,0.64,0.64,185.8,1738.75
"2222",15389.14,0.64,0.63,193.42,1743.93
"2223",15210.07,0.64,0.64,185.47,1738.01
"2224",15418.59,0.64,0.63,192.73,1742.9
"2225",15072.82,0.65,0.64,183.37,1737.42
"2226",15249.34,0.64,0.64,189.21,1741.31
"2227",15184.2,0.64,0.64,186.32,1739.15
"2228",15347.68,0.64,0.64,191.58,1742.56
"2229",15072.83,0.65,0.64,181.37,1735.42
"2230",15249.39,0.64,0.64,187.21,1739.31
"2231",15196.27,0.64,0.64,184.85,1737.55
"2232",15356.88,0.64,0.64,189.99,1740.87
"2233",15363.46,0.64,0.63,194.28,1745.08
"2234",15566.73,0.64,0.63,201.31,1749.74
"2235",15477.22,0.64,0.63,197.33,1746.82
"2236",15666.44,0.63,0.63,203.73,1750.97
"2237",15368.05,0.64,0.64,192.48,1743.24
"2238",15572.98,0.64,0.63,199.58,1747.94
"2239",15478.78,0.64,0.63,195.4,1744.87
"2240",15666.89,0.63,0.63,201.75,1748.98
"2241",12757.91,0.7,0.7,82.57,1655.05
"2242",12934.35,0.7,0.69,88.4,1660
"2243",12759.46,0.7,0.7,80.64,1653.11
"2244",12937.37,0.7,0.69,86.54,1658.12
"2245",12848.53,0.7,0.69,84.59,1656.63
"2246",13026.88,0.7,0.69,90.51,1661.61
"2247",12861.87,0.7,0.69,83.19,1655.16
"2248",13044.44,0.69,0.69,89.29,1660.29
"2249",13048.81,0.69,0.69,93.49,1664.46
"2250",13250.73,0.69,0.68,100.45,1670.23
"2251",13050.72,0.69,0.69,91.57,1662.53
"2252",13254.39,0.69,0.69,98.62,1668.37
"2253",13181.1,0.69,0.69,97.36,1667.56
"2254",13387.51,0.69,0.68,104.53,1673.42
"2255",13199.71,0.69,0.69,96.19,1666.28
"2256",13411.74,0.69,0.68,103.6,1672.34
"2257",12859.96,0.7,0.69,85.1,1657.08
"2258",13034.04,0.69,0.69,90.83,1661.88
"2259",12863.71,0.7,0.69,83.27,1655.23
"2260",13035.96,0.69,0.69,88.92,1659.96
"2261",12895.44,0.7,0.69,84.68,1656.47
"2262",13071.45,0.69,0.69,90.49,1661.33
"2263",12895.81,0.7,0.69,82.69,1654.49
"2264",13073.13,0.69,0.69,88.57,1659.4
"2265",13130.32,0.69,0.69,95.11,1665.61
"2266",13329.12,0.69,0.68,101.94,1671.21
"2267",13132.46,0.69,0.69,93.2,1663.69
"2268",13329.84,0.69,0.68,99.97,1669.24
"2269",13203.14,0.69,0.69,96.34,1666.41
"2270",13406.98,0.69,0.68,103.39,1672.16
"2271",13208.99,0.69,0.69,94.6,1664.63
"2272",13417.53,0.69,0.68,101.86,1670.56
"2273",15426.04,0.64,0.63,199.06,1749.14
"2274",15590.09,0.64,0.63,204.34,1752.49
"2275",15427.43,0.64,0.63,197.12,1747.19
"2276",15590.58,0.64,0.63,202.37,1750.51
"2277",15475.47,0.64,0.63,199.25,1748.76
"2278",15640.97,0.63,0.63,204.6,1752.14
"2279",15475.78,0.64,0.63,197.27,1746.77
"2280",15642.13,0.63,0.63,202.65,1750.18
"2281",15803.93,0.63,0.62,213.84,1759.39
"2282",15995.86,0.63,0.62,220.36,1763.5
"2283",15805.08,0.63,0.62,211.89,1757.42
"2284",15996.15,0.63,0.62,218.38,1761.5
"2285",15889.03,0.63,0.62,215.62,1760.1
"2286",16084.55,0.62,0.62,222.3,1764.29
"2287",15890.57,0.63,0.62,213.69,1758.15
"2288",16087.93,0.62,0.62,220.45,1762.4
"2289",15483.98,0.64,0.63,199.63,1749.04
"2290",15646.4,0.63,0.63,204.84,1752.32
"2291",15497.46,0.64,0.63,198.23,1747.48
"2292",15656.24,0.63,0.63,203.28,1750.64
"2293",15502.83,0.64,0.63,198.47,1747.65
"2294",15666.65,0.63,0.63,203.74,1750.97
"2295",15506.98,0.64,0.63,196.65,1745.79
"2296",15668.53,0.63,0.63,201.83,1749.03
"2297",15844.06,0.63,0.62,213.62,1758.67
"2298",16033.91,0.62,0.62,220.05,1762.7
"2299",15854.02,0.63,0.62,212.06,1756.99
"2300",16040.45,0.62,0.62,218.34,1760.9
"2301",15896.77,0.63,0.62,213.96,1758.35
"2302",16090.86,0.62,0.62,220.58,1762.49
"2303",15896.77,0.63,0.62,211.96,1756.35
"2304",16091.44,0.62,0.62,218.61,1760.51
"2305",11780.13,0.72,0.72,41.15,1616.7
"2306",11933.03,0.72,0.72,45.94,1621.23
"2307",11978.85,0.72,0.71,47.97,1623.17
"2308",12112.23,0.72,0.71,51.89,1626.77
"2309",11804.11,0.72,0.72,40.21,1615.73
"2310",11944.88,0.72,0.72,44.46,1619.73
"2311",12015.53,0.72,0.71,47.6,1622.71
"2312",12133.83,0.72,0.71,50.85,1625.67
"2313",12101.42,0.72,0.71,53.41,1628.32
"2314",12267.49,0.71,0.71,58.79,1633.21
"2315",12302.31,0.71,0.71,60.34,1634.65
"2316",12447.96,0.71,0.7,64.8,1638.6
"2317",12113.99,0.72,0.71,51.97,1626.84
"2318",12271.44,0.71,0.71,56.96,1631.38
"2319",12324.44,0.71,0.71,59.32,1633.56
"2320",12458.13,0.71,0.7,63.26,1637.02
"2321",12201.06,0.71,0.71,57.84,1632.47
"2322",12348.65,0.71,0.71,62.39,1636.55
"2323",12432.6,0.71,0.7,66.12,1639.98
"2324",12559.3,0.71,0.7,69.75,1643.11
"2325",12302.51,0.71,0.71,60.34,1634.66
"2326",12422.82,0.71,0.7,63.69,1637.58
"2327",12567.02,0.71,0.7,70.09,1643.42
"2328",12663.19,0.7,0.7,72.36,1645.28
"2329",12489.97,0.71,0.7,68.67,1642.31
"2330",12650.06,0.7,0.7,73.78,1646.75
"2331",12722.46,0.7,0.7,76.99,1649.64
"2332",12860.74,0.7,0.69,81.14,1653.11
"2333",12563.65,0.71,0.7,69.94,1643.29
"2334",12699.2,0.7,0.7,73.96,1646.72
"2335",12824.56,0.7,0.7,79.53,1651.69
"2336",12934.5,0.7,0.69,82.41,1654.01
"2337",13884.72,0.67,0.67,132.61,1697.88
"2338",14001.57,0.67,0.67,135.8,1700.12
"2339",14314.96,0.66,0.66,149.72,1711.32
"2340",14404.93,0.66,0.66,151.71,1712.49
"2341",14018.43,0.67,0.67,136.55,1700.73
"2342",14107.34,0.67,0.66,138.5,1701.92
"2343",14504.59,0.66,0.65,156.14,1715.98
"2344",14564.12,0.66,0.65,156.78,1716.05
"2345",14283.7,0.67,0.66,148.33,1710.21
"2346",14412.75,0.66,0.66,152.06,1712.76
"2347",14722.81,0.66,0.65,165.83,1723.53
"2348",14823.38,0.65,0.65,168.29,1724.98
"2349",14387.36,0.66,0.66,150.93,1711.87
"2350",14490.16,0.66,0.66,153.5,1713.47
"2351",14876.38,0.65,0.65,170.65,1726.78
"2352",14947.34,0.65,0.65,171.8,1727.19
"2353",14435.08,0.66,0.66,155.05,1715.55
"2354",14545.56,0.66,0.65,157.96,1717.4
"2355",14930.92,0.65,0.64,175.07,1730.63
"2356",15013.12,0.65,0.64,176.72,1731.41
"2357",14759.27,0.65,0.65,167.45,1724.78
"2358",14826.24,0.65,0.65,168.42,1725.07
"2359",15367.66,0.64,0.64,192.47,1743.22
"2360",15405.43,0.64,0.64,192.14,1742.47
"2361",14795.1,0.65,0.65,169.04,1726.01
"2362",14917.1,0.65,0.65,172.46,1728.17
"2363",15297.64,0.64,0.64,189.36,1740.91
"2364",15389.73,0.64,0.64,191.45,1741.95
"2365",15066.31,0.65,0.64,179.08,1733.2
"2366",15145.26,0.65,0.64,180.59,1733.85
"2367",15672.57,0.63,0.63,204.01,1751.16
"2368",15719.48,0.63,0.63,204.09,1750.68
"2369",11780.27,0.72,0.72,39.15,1614.71
"2370",11933.03,0.72,0.72,43.94,1619.23
"2371",11982.76,0.72,0.71,46.14,1621.33
"2372",12114.72,0.72,0.71,50,1624.87
"2373",11804.35,0.72,0.72,38.22,1613.74
"2374",11944.89,0.72,0.72,42.46,1617.73
"2375",12020.24,0.72,0.71,45.81,1620.91
"2376",12136.89,0.72,0.71,48.99,1623.8
"2377",12101.62,0.72,0.71,51.42,1626.33
"2378",12268.18,0.71,0.71,56.82,1631.24
"2379",12303.64,0.71,0.71,58.39,1632.7
"2380",12448.47,0.71,0.7,62.83,1636.62
"2381",12114.12,0.72,0.71,49.98,1624.85
"2382",12272.03,0.71,0.71,54.99,1629.4
"2383",12326.18,0.71,0.71,57.4,1631.63
"2384",12458.85,0.71,0.7,61.29,1635.05
"2385",12234.26,0.71,0.71,57.31,1631.84
"2386",12377.61,0.71,0.71,61.68,1635.74
"2387",12493.69,0.71,0.7,66.83,1640.46
"2388",12613.67,0.7,0.7,70.16,1643.3
"2389",12347.04,0.71,0.71,60.32,1634.49
"2390",12461.34,0.71,0.7,63.4,1637.15
"2391",12648.8,0.7,0.7,71.72,1644.7
"2392",12735.88,0.7,0.7,73.59,1646.17
"2393",12512.56,0.71,0.7,67.67,1641.22
"2394",12668.84,0.7,0.7,72.61,1645.5
"2395",12768.75,0.7,0.7,77.05,1649.48
"2396",12900.67,0.7,0.69,80.91,1652.68
"2397",12594.82,0.71,0.7,69.33,1642.54
"2398",12724.73,0.7,0.7,73.09,1645.73
"2399",12887.61,0.7,0.69,80.33,1652.17
"2400",12988.57,0.7,0.69,82.81,1654.12
"2401",13958.03,0.67,0.67,133.86,1698.54
"2402",14079,0.67,0.67,137.24,1700.91
"2403",14360.65,0.66,0.66,149.74,1710.93
"2404",14454.27,0.66,0.66,151.9,1712.22
"2405",14092.77,0.67,0.66,137.85,1701.4
"2406",14185.21,0.67,0.66,139.95,1702.71
"2407",14549.55,0.66,0.65,156.13,1715.54
"2408",14612.11,0.66,0.65,156.91,1715.71
"2409",14377.61,0.66,0.66,150.5,1711.53
"2410",14511.92,0.66,0.66,154.46,1714.23
"2411",14784.95,0.65,0.65,166.59,1723.66
"2412",14890.27,0.65,0.65,169.27,1725.25
"2413",14481.52,0.66,0.66,153.11,1713.17
"2414",14589.02,0.66,0.65,155.89,1714.91
"2415",14937.01,0.65,0.65,171.34,1726.84
"2416",15012.1,0.65,0.65,172.68,1727.38
"2417",14443.34,0.66,0.66,153.42,1713.83
"2418",14555.45,0.66,0.65,156.4,1715.75
"2419",14931.16,0.65,0.65,173.08,1728.64
"2420",15013.74,0.65,0.64,174.75,1729.43
"2421",14762.49,0.65,0.65,165.59,1722.89
"2422",14830.55,0.65,0.65,166.61,1723.22
"2423",15368.8,0.64,0.64,190.52,1741.26
"2424",15406.06,0.64,0.64,190.17,1740.49
"2425",14812.62,0.65,0.65,167.82,1724.61
"2426",14937.29,0.65,0.65,171.35,1726.85
"2427",15300.88,0.64,0.64,187.5,1739.02
"2428",15394.3,0.64,0.64,189.65,1740.1
"2429",15075.93,0.65,0.64,177.51,1731.52
"2430",15157.04,0.65,0.64,179.11,1732.24
"2431",15672.63,0.63,0.63,202.01,1749.17
"2432",15719.8,0.63,0.63,202.1,1748.69
"2433",13060.06,0.69,0.69,95.99,1666.89
"2434",13123.95,0.69,0.69,96.82,1667.36
"2435",13060.3,0.69,0.69,94,1664.9
"2436",13124.27,0.69,0.69,94.84,1665.37
"2437",13068.25,0.69,0.69,94.35,1665.21
"2438",13137.24,0.69,0.69,95.41,1665.87
"2439",13069.34,0.69,0.69,92.4,1663.25
"2440",13138.88,0.69,0.69,93.49,1663.94
"2441",13405.66,0.69,0.68,109.33,1678.11
"2442",13477.78,0.68,0.68,110.54,1678.82
"2443",13405.96,0.69,0.68,107.35,1676.12
"2444",13478.19,0.68,0.68,108.56,1676.84
"2445",13425.01,0.69,0.68,108.19,1676.84
"2446",13505.46,0.68,0.68,109.77,1677.86
"2447",13427,0.69,0.68,106.28,1674.91
"2448",13508.27,0.68,0.68,107.89,1675.97
"2449",13174.91,0.69,0.69,99.09,1669.32
"2450",13243.42,0.69,0.68,100.13,1669.95
"2451",13177.55,0.69,0.69,97.2,1667.43
"2452",13245.93,0.69,0.69,98.24,1668.04
"2453",13175.28,0.69,0.69,97.1,1667.34
"2454",13243.44,0.69,0.69,98.13,1667.95
"2455",13178.72,0.69,0.69,95.26,1665.47
"2456",13246,0.69,0.69,96.24,1666.05
"2457",13500.41,0.68,0.68,111.54,1679.67
"2458",13576.74,0.68,0.68,112.93,1680.53
"2459",13502.28,0.68,0.68,109.63,1677.74
"2460",13578.49,0.68,0.68,111.01,1678.59
"2461",13502.08,0.68,0.68,109.62,1677.74
"2462",13581.32,0.68,0.68,111.14,1678.7
"2463",13503.2,0.68,0.68,107.67,1675.78
"2464",13581.91,0.68,0.68,109.16,1676.72
"2465",15684.75,0.63,0.63,210.55,1757.56
"2466",15713.33,0.63,0.63,209.82,1756.48
"2467",15703.6,0.63,0.63,209.38,1756.17
"2468",15731.5,0.63,0.63,208.62,1755.06
"2469",15694.77,0.63,0.63,208.99,1755.88
"2470",15720.24,0.63,0.63,208.12,1754.7
"2471",15720.63,0.63,0.63,208.14,1754.71
"2472",15744.29,0.63,0.63,207.19,1753.47
"2473",16127.15,0.62,0.62,228.19,1769.63
"2474",16161.48,0.62,0.62,227.72,1768.71
"2475",16146.16,0.62,0.62,227.04,1768.23
"2476",16179.74,0.62,0.62,226.53,1767.28
"2477",16129.56,0.62,0.62,226.3,1767.71
"2478",16162.36,0.62,0.62,225.76,1766.74
"2479",16152.34,0.62,0.62,225.31,1766.42
"2480",16183.19,0.62,0.62,224.68,1765.39
"2481",15829.25,0.63,0.62,214.96,1760.2
"2482",15861.13,0.63,0.62,214.38,1759.22
"2483",15876.17,0.63,0.62,215.05,1759.7
"2484",15907.28,0.63,0.62,214.43,1758.69
"2485",15885.32,0.63,0.62,215.45,1759.99
"2486",15909.54,0.63,0.62,214.53,1758.76
"2487",15973.59,0.63,0.62,217.37,1760.79
"2488",15994.21,0.63,0.62,216.29,1759.44
"2489",16246.64,0.62,0.61,231.5,1771.37
"2490",16284.1,0.62,0.61,231.16,1770.53
"2491",16290.9,0.62,0.61,231.47,1770.74
"2492",16327.52,0.62,0.61,231.09,1769.88
"2493",16276.68,0.62,0.61,230.83,1770.3
"2494",16307.86,0.62,0.61,230.22,1769.27
"2495",16350.76,0.62,0.61,232.12,1770.6
"2496",16378.07,0.62,0.61,231.34,1769.44
"2497",13171.92,0.69,0.69,98.95,1669.21
"2498",13234.31,0.69,0.69,99.72,1669.6
"2499",13183.58,0.69,0.69,97.47,1667.66
"2500",13246.39,0.69,0.69,98.26,1668.06
"2501",13186.7,0.69,0.69,97.61,1667.78
"2502",13255.65,0.69,0.69,98.67,1668.42
"2503",13205.84,0.69,0.69,96.46,1666.51
"2504",13277.04,0.69,0.69,97.62,1667.23
"2505",13540.16,0.68,0.68,113.31,1681.16
"2506",13610.81,0.68,0.68,114.45,1681.79
"2507",13554.38,0.68,0.68,111.94,1679.69
"2508",13625.57,0.68,0.68,113.1,1680.34
"2509",13570.86,0.68,0.68,112.67,1680.31
"2510",13651.74,0.68,0.68,114.26,1681.31
"2511",13597.32,0.68,0.68,111.85,1679.29
"2512",13681.21,0.68,0.68,113.57,1680.4
"2513",13225.77,0.69,0.69,99.35,1669.27
"2514",13291.96,0.69,0.68,100.29,1669.8
"2515",13226.95,0.69,0.69,97.4,1667.32
"2516",13293.09,0.69,0.69,98.34,1667.84
"2517",13227.03,0.69,0.69,97.4,1667.32
"2518",13295.44,0.69,0.69,98.44,1667.93
"2519",13229.81,0.69,0.69,95.53,1665.43
"2520",13299.31,0.69,0.69,96.61,1666.08
"2521",13574.23,0.68,0.68,112.82,1680.43
"2522",13647.9,0.68,0.68,114.09,1681.17
"2523",13578.09,0.68,0.68,110.99,1678.58
"2524",13651.71,0.68,0.68,112.26,1679.31
"2525",13586.73,0.68,0.68,111.38,1678.9
"2526",13666.94,0.68,0.68,112.94,1679.88
"2527",13600.58,0.68,0.68,109.99,1677.41
"2528",13683.63,0.68,0.68,111.68,1678.49
"2529",16251.91,0.62,0.61,233.73,1773.53
"2530",16275.09,0.62,0.61,232.76,1772.25
"2531",16254.77,0.62,0.61,231.86,1771.62
"2532",16278.11,0.62,0.61,230.9,1770.35
"2533",16254.53,0.62,0.61,231.85,1771.61
"2534",16276.38,0.62,0.61,230.82,1770.29
"2535",16256.38,0.62,0.61,229.93,1769.67
"2536",16278.68,0.62,0.62,228.92,1768.36
"2537",16767.06,0.61,0.6,254.61,1787.32
"2538",16795.53,0.61,0.6,253.88,1786.18
"2539",16771.35,0.61,0.6,252.8,1785.45
"2540",16800.04,0.61,0.6,252.08,1784.32
"2541",16767.12,0.61,0.6,252.61,1785.32
"2542",16796.17,0.61,0.6,251.9,1784.2
"2543",16771.88,0.61,0.6,250.83,1783.47
"2544",16801.78,0.61,0.6,250.15,1782.37
"2545",16263.27,0.62,0.61,232.24,1771.88
"2546",16287.67,0.62,0.61,231.32,1770.64
"2547",16263.67,0.62,0.61,230.26,1769.9
"2548",16288.05,0.62,0.61,229.34,1768.66
"2549",16273.03,0.62,0.61,230.67,1770.19
"2550",16294.77,0.62,0.61,229.64,1768.86
"2551",16273.48,0.62,0.62,228.69,1768.2
"2552",16295.01,0.62,0.62,227.65,1766.87
"2553",16769.22,0.61,0.6,252.71,1785.39
"2554",16798.26,0.61,0.6,252,1784.26
"2555",16772.05,0.61,0.6,250.83,1783.47
"2556",16801.07,0.61,0.6,250.12,1782.35
"2557",16769.35,0.61,0.6,250.71,1783.39
"2558",16798.29,0.61,0.6,250,1782.26
"2559",16772.18,0.61,0.6,248.84,1781.48
"2560",16801.95,0.61,0.6,248.16,1780.37
"2561",11605.7,0.73,0.72,33.4,1609.15
"2562",11912.27,0.72,0.72,45.01,1620.35
"2563",11774.51,0.72,0.72,38.9,1614.46
"2564",12044.95,0.72,0.71,48.91,1623.95
"2565",11650.18,0.73,0.72,33.38,1609.09
"2566",11947.64,0.72,0.72,44.59,1619.85
"2567",11820.76,0.72,0.72,38.95,1614.44
"2568",12082.24,0.72,0.71,48.56,1623.52
"2569",11921.19,0.72,0.72,45.41,1620.73
"2570",12264.56,0.71,0.71,58.66,1633.09
"2571",12084.35,0.72,0.71,50.66,1625.6
"2572",12389.9,0.71,0.71,62.23,1636.24
"2573",11954.02,0.72,0.72,44.87,1620.12
"2574",12288.65,0.71,0.71,57.73,1632.09
"2575",12118.78,0.72,0.71,50.19,1625.04
"2576",12415.64,0.71,0.71,61.37,1635.29
"2577",12214.39,0.71,0.71,58.43,1633.02
"2578",12478.28,0.71,0.7,68.15,1641.84
"2579",12396.46,0.71,0.7,64.52,1638.51
"2580",12625.01,0.7,0.7,72.67,1645.75
"2581",12466.82,0.71,0.7,67.64,1641.37
"2582",12700.2,0.7,0.7,76.01,1648.76
"2583",12656.72,0.7,0.7,74.07,1647.02
"2584",12855.65,0.7,0.69,80.91,1652.91
"2585",12512.2,0.71,0.7,69.66,1643.21
"2586",12810,0.7,0.7,80.88,1653.11
"2587",12688.38,0.7,0.7,75.48,1648.28
"2588",12948.97,0.7,0.69,85.05,1656.57
"2589",12731.64,0.7,0.7,77.4,1650.01
"2590",12997.5,0.7,0.69,87.21,1658.46
"2591",12915.35,0.7,0.69,83.56,1655.26
"2592",13144.7,0.69,0.69,91.75,1662.16
"2593",13457.12,0.68,0.68,113.62,1682.05
"2594",13784.6,0.68,0.67,126.16,1692.21
"2595",13832.06,0.68,0.67,128.27,1693.95
"2596",14104.3,0.67,0.66,138.36,1701.82
"2597",13615.21,0.68,0.68,118.64,1685.96
"2598",13925.21,0.67,0.67,130.41,1695.35
"2599",14005.24,0.67,0.67,133.96,1698.25
"2600",14259.68,0.67,0.66,143.26,1705.36
"2601",13829.1,0.68,0.67,128.14,1693.84
"2602",14198.3,0.67,0.66,142.54,1705.18
"2603",14198.52,0.67,0.66,142.54,1705.18
"2604",14509.14,0.66,0.66,154.34,1714.13
"2605",13964.61,0.67,0.67,132.16,1696.78
"2606",14315.49,0.66,0.66,145.74,1707.34
"2607",14348.1,0.66,0.66,147.19,1708.49
"2608",14639.91,0.66,0.65,158.15,1716.67
"2609",14284.8,0.67,0.66,148.38,1710.25
"2610",14561.94,0.66,0.65,158.68,1717.97
"2611",14698.97,0.66,0.65,164.77,1722.71
"2612",14921.7,0.65,0.65,172.66,1728.32
"2613",14875.57,0.65,0.65,172.61,1728.75
"2614",15105.53,0.65,0.64,180.82,1734.52
"2615",15336.25,0.64,0.64,191.07,1742.19
"2616",15512.49,0.64,0.63,196.9,1745.97
"2617",14637.78,0.66,0.65,162.05,1720.6
"2618",14953,0.65,0.65,174.05,1729.38
"2619",15045.84,0.65,0.64,178.17,1732.51
"2620",15303.04,0.64,0.64,187.6,1739.09
"2621",15177.71,0.64,0.64,184.03,1736.93
"2622",15442.1,0.64,0.63,193.77,1743.67
"2623",15630.47,0.63,0.63,202.14,1749.8
"2624",15837.14,0.63,0.63,209.31,1754.45
"2625",11606.41,0.73,0.72,31.43,1607.18
"2626",11913.12,0.72,0.72,43.05,1618.38
"2627",11774.97,0.72,0.72,36.92,1612.48
"2628",12045.14,0.72,0.71,46.92,1621.96
"2629",11650.76,0.73,0.72,31.4,1607.11
"2630",11948.36,0.72,0.72,42.62,1617.88
"2631",11821.36,0.72,0.72,36.98,1612.47
"2632",12082.52,0.72,0.71,46.57,1621.53
"2633",11924.28,0.72,0.72,43.55,1618.86
"2634",12268.15,0.71,0.71,56.82,1631.24
"2635",12084.41,0.72,0.71,48.66,1623.61
"2636",12390.22,0.71,0.71,60.24,1634.25
"2637",11956.81,0.72,0.72,42.99,1618.23
"2638",12291.95,0.71,0.71,55.88,1630.22
"2639",12118.81,0.72,0.71,48.19,1623.04
"2640",12415.86,0.71,0.71,59.38,1633.3
"2641",12249.13,0.71,0.71,57.97,1632.46
"2642",12509.5,0.71,0.7,67.54,1641.1
"2643",12455.23,0.71,0.7,65.13,1638.9
"2644",12676.99,0.7,0.7,72.97,1645.83
"2645",12526.44,0.71,0.7,68.29,1641.78
"2646",12753.84,0.7,0.7,76.39,1648.89
"2647",12748.66,0.7,0.7,76.16,1648.68
"2648",12937.67,0.7,0.69,82.55,1654.13
"2649",12536.11,0.71,0.7,68.72,1642.17
"2650",12830.29,0.7,0.7,79.78,1651.91
"2651",12732.45,0.7,0.7,75.44,1648.04
"2652",12986.08,0.7,0.69,84.7,1656.02
"2653",12775.93,0.7,0.7,77.37,1649.76
"2654",13035.48,0.69,0.69,86.9,1657.94
"2655",12987.62,0.7,0.69,84.77,1656.08
"2656",13206.51,0.69,0.69,92.49,1662.54
"2657",13550.34,0.68,0.68,115.76,1683.54
"2658",13880.4,0.68,0.67,128.42,1693.72
"2659",13894.9,0.67,0.67,129.06,1694.25
"2660",14171.2,0.67,0.66,139.33,1702.21
"2661",13712.05,0.68,0.67,120.94,1687.54
"2662",14024.4,0.67,0.67,132.81,1696.94
"2663",14070.63,0.67,0.67,134.87,1698.61
"2664",14328.92,0.66,0.66,144.34,1705.81
"2665",13946.19,0.67,0.67,131.34,1696.11
"2666",14319.89,0.66,0.66,145.93,1707.49
"2667",14281.33,0.67,0.66,144.22,1706.13
"2668",14598.09,0.66,0.65,156.29,1715.23
"2669",14084.7,0.67,0.67,135.49,1699.11
"2670",14439.81,0.66,0.66,149.26,1709.71
"2671",14432.94,0.66,0.66,148.96,1709.47
"2672",14730.65,0.66,0.65,160.18,1717.8
"2673",14290.93,0.67,0.66,146.65,1708.47
"2674",14569.91,0.66,0.65,157.04,1716.25
"2675",14699.12,0.66,0.65,162.78,1720.72
"2676",14922.4,0.65,0.65,170.69,1726.35
"2677",14875.79,0.65,0.65,170.62,1726.76
"2678",15106.29,0.65,0.64,178.86,1732.54
"2679",15339.61,0.64,0.64,189.22,1740.3
"2680",15514.32,0.64,0.63,194.98,1744.03
"2681",14651.64,0.66,0.65,160.67,1719.08
"2682",14970.34,0.65,0.65,172.82,1727.97
"2683",15048.53,0.65,0.64,176.29,1730.6
"2684",15307.83,0.64,0.64,185.81,1737.25
"2685",15180.66,0.64,0.64,182.16,1735.03
"2686",15447.01,0.64,0.63,191.99,1741.83
"2687",15630.82,0.63,0.63,200.15,1747.81
"2688",15837.14,0.63,0.63,207.31,1752.45
"2689",12887.62,0.7,0.69,88.33,1660.17
"2690",13069.12,0.69,0.69,94.39,1665.24
"2691",12892.28,0.7,0.69,86.54,1658.35
"2692",13076.59,0.69,0.69,92.72,1663.53
"2693",12889.61,0.7,0.69,86.42,1658.25
"2694",13071.76,0.69,0.69,92.51,1663.35
"2695",12895.07,0.7,0.69,84.66,1656.46
"2696",13080.45,0.69,0.69,90.89,1661.68
"2697",13228.58,0.69,0.68,101.47,1671.38
"2698",13438.54,0.69,0.68,108.8,1677.35
"2699",13235.22,0.69,0.69,99.77,1669.63
"2700",13448.89,0.69,0.68,107.25,1675.74
"2701",13234.86,0.69,0.69,99.75,1669.62
"2702",13446.32,0.69,0.68,107.14,1675.64
"2703",13243.24,0.69,0.69,98.12,1667.94
"2704",13459.11,0.68,0.68,105.71,1674.12
"2705",13119.91,0.69,0.69,96.64,1667.21
"2706",13293.04,0.69,0.68,102.33,1671.84
"2707",13119.97,0.69,0.69,94.65,1665.21
"2708",13293.18,0.69,0.68,100.34,1669.85
"2709",13151.67,0.69,0.69,96.06,1666.43
"2710",13320.85,0.69,0.68,101.57,1670.9
"2711",13153.75,0.69,0.69,94.15,1664.51
"2712",13321.41,0.69,0.68,99.59,1668.92
"2713",13445.98,0.69,0.68,109.13,1677.63
"2714",13646.62,0.68,0.68,116.04,1683.12
"2715",13446.04,0.69,0.68,107.13,1675.63
"2716",13647.48,0.68,0.68,114.07,1681.16
"2717",13463.9,0.68,0.68,107.92,1676.3
"2718",13660.91,0.68,0.68,114.67,1681.65
"2719",13464.33,0.68,0.68,105.94,1674.32
"2720",13660.93,0.68,0.68,112.67,1679.65
"2721",15216.07,0.64,0.64,189.73,1742.21
"2722",15395.18,0.64,0.63,195.69,1746.13
"2723",15222.55,0.64,0.64,188.02,1740.42
